genres,rating,no_of_votes,meta_score,release_date,gross,budget,countries,log_budget,log_no_of_votes,log_gross,log_gross_bin
"Comedy, Drama, Romance",8.2,3900,64.81290322580645,2025.0,585528.0,26000000.0,India,17.073607134447293,8.268988209506656,13.280270991109292,1
"Adventure Epic, Dark Fantasy, Epic, Fantasy Epic, Quest, Sword & Sorcery, Action, Adventure, Drama, Fantasy",7.2,133000,47.0,1988.0,57270852.0,35000000.0,United States,17.370858648025116,11.798111925972618,17.86330237861917,5
"Feel-Good Romance, Action, Adventure, Romance",7.0,209000,56.0,2001.0,117487657.0,65000000.0,United States,17.989897843244528,12.250094315624496,18.58184384773371,7
"Coming-of-Age, Feel-Good Romance, Quirky Comedy, Romantic Comedy, Teen Romance, Adventure, Comedy, Drama, Fantasy, Romance",7.8,373000,84.0,2012.0,68293532.0,16000000.0,United States,16.588099342704055,12.829336379587506,18.03932563484579,5
"Feel-Good Romance, Football, Romantic Comedy, Workplace Drama, Comedy, Drama, Romance, Sport",7.3,297000,77.0,1996.0,273552592.0,50000000.0,United States,17.72753358339242,12.601490784782536,19.42700445750065,8
"Feel-Good Romance, Romantic Comedy, Comedy, Romance",6.5,294000,45.0,2003.0,177513737.0,50000000.0,"United States, Germany",17.72753358339242,12.591338447675579,18.994558561067837,7
"Dark Comedy, Dark Romance, Dystopian Sci-Fi, Drama, Romance, Sci-Fi, Thriller",7.1,317000,82.0,2015.0,17581104.0,26000000.0,"Ireland, United Kingdom, Greece, France, Netherlands, United States, Belgium",17.073607134447293,12.666660207428574,16.68233530376361,3
"Feel-Good Romance, Romantic Comedy, Comedy, Drama, Romance",7.7,254000,76.0,1989.0,93275066.0,16000000.0,United States,16.588099342704055,12.445093483000798,18.35106339537732,6
"Period Drama, Drama, Romance",7.5,154000,88.0,2015.0,62402155.0,11000000.0,"Ireland, United Kingdom, Canada, United States",16.213405921671733,11.944714374881176,17.949110384024827,5
"Raunchy Comedy, Romantic Comedy, Teen Comedy, Comedy, Romance",6.5,94000,49.0,2008.0,18755936.0,19000000.0,United States,16.759949589762293,11.451060699493427,16.74702090026083,3
"Feel-Good Romance, Supernatural Fantasy, Drama, Fantasy, Romance",7.2,218000,51.0,2015.0,65663276.0,25000000.0,"United States, Canada",17.034386422832473,12.292254928916668,18.000050377412492,5
"Dark Romance, Psychological Drama, Drama, Romance, Sci-Fi",8.3,1100000,89.0,2004.0,73384095.0,20000000.0,United States,16.811242881518265,13.910821646859095,18.111217794357845,6
"Dark Comedy, Dark Romance, Drama, Romance",6.8,70000,46.0,1998.0,1071255.0,62000000.0,"France, United States, United Kingdom",17.9426449591384,11.156264806643742,13.88434234981193,1
"Steamy Romance, Drama, Romance",3.3,103000,64.81290322580645,2020.0,9458590.0,26000000.0,Poland,17.073607134447293,11.542493975902508,16.062433987017414,2
"Coming-of-Age, Romantic Comedy, Teen Drama, Teen Romance, Comedy, Drama, Romance",7.3,99000,86.0,1989.0,21515196.0,26000000.0,United States,17.073607134447293,11.502885230075814,16.884270080615426,3
"Dark Romance, Steamy Romance, Drama, Romance",6.0,82000,45.0,1993.0,266614059.0,38000000.0,United States,17.453096744006448,11.314486721293981,19.40131270250282,8
"Dark Romance, Erotic Thriller, Psychological Thriller, Steamy Romance, Drama, Romance, Thriller",8.1,186000,85.0,2017.0,37863670.0,26000000.0,South Korea,17.073607134447293,12.133507329024972,17.44950266153829,4
"Feel-Good Romance, Raunchy Comedy, Romantic Comedy, Steamy Romance, Comedy, Drama, Romance",6.7,234000,55.0,2010.0,102820008.0,30000000.0,United States,17.216707972959764,12.36308066783498,18.448490532123238,6
"Raunchy Comedy, Romantic Comedy, Comedy, Drama, Romance",6.2,145000,75.0,2015.0,140795793.0,35000000.0,United States,17.370858648025116,11.884495917930655,18.762821129082944,7
"Teen Comedy, Comedy, Romance, Sport",6.2,109000,52.0,2000.0,90449929.0,11000000.0,United States,16.213405921671733,11.599112335481124,18.32030699589704,6
"Dystopian Sci-Fi, Action, Sci-Fi, Thriller",6.6,173000,45.0,1987.0,38123906.0,27000000.0,United States,17.11134746100564,12.06105265381003,17.45635212362843,4
"Superhero, Action, Adventure, Comedy, Fantasy, Sci-Fi",7.9,848000,74.0,2017.0,855301806.0,180000000.0,United States,19.00846741441004,13.650637094018627,20.56696495525777,9
"Artificial Intelligence, Cyberpunk, Time Travel, Action, Adventure, Sci-Fi",6.2,203000,54.0,2019.0,261119292.0,185000000.0,"United States, Spain, Hungary, China",19.035866388448003,12.220966184120165,19.38048792216895,8
"Dark Comedy, Gun Fu, Raunchy Comedy, Superhero, Time Travel, Action, Adventure, Comedy, Sci-Fi",7.6,706000,66.0,2018.0,785896632.0,110000000.0,"United States, Canada",18.5159909328476,13.467371932904971,20.48233583156714,9
"Artificial Intelligence, Dark Comedy, Psychological Thriller, Sci-Fi, Thriller",7.0,59000,70.0,2025.0,36509101.0,10000000.0,United States,16.118095750958314,10.985309671896763,17.413072157328237,4
"Action Epic, Adventure Epic, Fantasy Epic, Kung Fu, Martial Arts, Superhero, Action, Adventure, Fantasy, Sci-Fi",7.3,459000,71.0,2021.0,432243292.0,200000000.0,United States,19.11382792951231,13.036807667689546,19.884499165923774,9
"Time Travel, Tragedy, Drama, Sci-Fi, Thriller",7.6,538000,30.0,2004.0,96822421.0,13000000.0,"United States, Canada",16.380459992348886,13.195615697878253,18.388389157655606,6
"Artificial Intelligence, Psychological Thriller, Drama, Sci-Fi, Thriller",7.7,614000,78.0,2015.0,37394629.0,15000000.0,"United Kingdom, United States",16.52356082573315,13.327751835792448,17.43703766918805,4
"Sci-Fi Epic, Superhero, Action, Sci-Fi",6.9,897000,57.0,2010.0,623933331.0,200000000.0,United States,19.11382792951231,13.706812255867513,20.25155408088234,9
"Disaster, Space Sci-Fi, Action, Adventure, Sci-Fi, Thriller",6.7,464000,42.0,1998.0,553712773.0,140000000.0,United States,18.757152987716434,13.047641986378483,20.13215665178173,9
"Cyberpunk, One-Person Army Action, Space Sci-Fi, Action, Adventure, Sci-Fi",7.5,366000,60.0,1990.0,261317921.0,65000000.0,"United States, Mexico",17.989897843244528,12.810391344620207,19.381248315968882,8
"Cyber Thriller, Cyberpunk, Crime, Drama, Sci-Fi, Thriller",7.2,81000,66.0,1995.0,7959751.0,42000000.0,United States,17.553180200057167,11.302216779257382,15.88990840155632,2
"Action, Adventure, Drama, Sci-Fi",7.3,136000,75.0,2017.0,2049823.0,50000000.0,"South Korea, United States",17.72753358339242,11.820417517632333,14.533264493770417,1
"Alien Invasion, Dystopian Sci-Fi, Sci-Fi Epic, Time Travel, Action, Adventure, Sci-Fi",7.9,767000,71.0,2014.0,377044245.0,178000000.0,"United States, Canada, India",18.997294113874336,13.550243384129509,19.747873101920966,9
"Disaster, Survival, Action, Adventure, Sci-Fi, Thriller",6.5,495000,47.0,2004.0,552639571.0,125000000.0,United States,18.643824303266577,13.112315061750808,20.130216578457897,9
"Dark Comedy, Gun Fu, Superhero, Action, Adventure, Comedy, Sci-Fi",7.2,429000,72.0,2021.0,168717425.0,185000000.0,United States,19.035866388448003,12.969214528909768,18.9437358379729,7
"Kaiju, One-Person Army Action, Superhero, Action, Sci-Fi",5.6,285000,54.0,2003.0,245285165.0,137000000.0,United States,18.73549149109167,12.560247968016562,19.31793203450982,8
"Artificial Intelligence, Sci-Fi, Thriller",5.4,26000,64.81290322580645,2024.0,294681.0,26000000.0,United States,17.073607134447293,10.165890277802454,12.59365208779693,0
"Action Epic, Adventure Epic, Artificial Intelligence, Cyberpunk, Dystopian Sci-Fi, Sci-Fi Epic, Action, Adventure, Drama, Sci-Fi",6.7,183000,63.0,2023.0,104272136.0,80000000.0,United States,18.197537205138154,12.117246896289503,18.462514741424847,6
"Superhero, Action, Adventure, Sci-Fi",7.3,670000,64.0,2000.0,296339528.0,75000000.0,"United States, Canada",18.132998684833918,13.415034483903348,19.507016412353035,8
"Superhero, Urban Adventure, Action, Adventure, Sci-Fi",7.4,751000,73.0,2017.0,880960014.0,175000000.0,United States,18.980296537602072,13.529162262303307,20.596522796945397,9
"Adventure Epic, Globetrotting Adventure, Time Travel, Action, Adventure, Sci-Fi",6.5,217000,58.0,2023.0,383963057.0,387200000.0,United States,19.774451915949342,12.28765724080691,19.766056902799182,9
"Action Epic, Superhero, Action, Adventure, Fantasy, Sci-Fi",5.6,105000,42.0,2023.0,439381226.0,205000000.0,"United States, United Kingdom, Canada, Australia, Iceland",19.138520541980732,11.561725152903833,19.900877992832758,9
"Cyberpunk, One-Person Army Action, Superhero, Action, Crime, Sci-Fi, Thriller",7.6,294000,70.0,1987.0,53429250.0,13000000.0,United States,16.380459992348886,12.591338447675579,17.79386892549394,5
"Time Travel, Action, Drama, Sci-Fi, Thriller",7.4,320000,69.0,2015.0,4942449.0,5100000.0,"Australia, United States",15.444751293772967,12.676079399771027,15.413371717637853,2
"Contemporary Western, Biography, Drama, Sport, Western",6.6,6000,64.81290322580645,1994.0,19623396.0,7000000.0,United States,15.76142084987672,8.699681400989514,16.792233136767965,3
"Dark Comedy, Comedy, Drama, Family, Sport",6.6,32000,42.0,1995.0,17689177.0,26000000.0,United States,17.073607134447293,10.373522431293592,16.688463598125878,3
"Boxing, Action, Drama, Sport",7.3,267000,57.0,2015.0,91970827.0,30000000.0,"United States, China, Hong Kong",17.216707972959764,12.495007682693725,18.336981997774092,6
"Boxing, Action, Drama, Sport",6.7,99000,73.0,2023.0,276148615.0,75000000.0,United States,18.132998684833918,11.502885230075814,19.436449742529945,8
"Docudrama, Biography, Drama, Sport",5.5,15000,64.81290322580645,2022.0,1709686.0,26000000.0,"United States, Italy",17.073607134447293,9.61587214452889,14.351820870789133,1
"Parody, Comedy, Crime, Sport",5.4,46000,38.0,2007.0,41739766.0,26000000.0,United States,17.073607134447293,10.736418414365376,17.546964877422376,4
"Raunchy Comedy, Comedy, Sport",4.9,4700,64.81290322580645,1991.0,18476.0,26000000.0,Canada,17.073607134447293,8.45553053102413,9.824281994355154,0
"Comedy, Sport",5.8,40000,46.0,2005.0,40442443.0,26000000.0,United States,17.073607134447293,10.596659732783579,17.51539038550307,4
"Drama, Romance, Sport",7.6,25000,66.0,2009.0,142666.0,26000000.0,United States,17.073607134447293,10.12667110305036,11.868268522341692,0
"Football, True Crime, Biography, Crime, Drama, Sport",7.1,82000,52.0,2006.0,41480851.0,30000000.0,United States,17.216707972959764,11.314486721293981,17.540742481133943,4
"Baseball, Supernatural Fantasy, Drama, Family, Fantasy, Sport",7.5,133000,57.0,1989.0,84532235.0,15000000.0,United States,16.52356082573315,11.798111925972618,18.252643510702427,6
"Football, Soccer, Comedy, Drama, Sport",6.5,29000,44.0,2023.0,18648802.0,14000000.0,"United Kingdom, United States, New Zealand",16.454567959008102,10.275085591132715,16.741292519688695,3
"Animal Adventure, Computer Animation, Mockumentary, Satire, Adventure, Animation, Comedy, Family, Sport",6.7,96000,64.0,2007.0,152005713.0,100000000.0,United States,18.420680753952364,11.472113887062386,18.839428670209248,7
"Biography, Drama, History, Sport, Thriller",7.0,52000,65.0,2015.0,5578519.0,19000000.0,United States,16.759949589762293,10.859018228147887,15.534434066202097,2
"Football, Drama, Sport",6.8,69000,54.0,2014.0,29824199.0,25000000.0,United States,17.034386422832473,11.141876276228,17.210830702453553,4
"Car Action, Motorsport, Action, Adventure, Comedy, Drama, Family, Sci-Fi, Sport",6.1,80000,37.0,2008.0,93945766.0,120000000.0,"United States, United Kingdom, Germany, Japan, Australia",18.603002309079653,11.289794413577894,18.358228226927913,6
"Coming-of-Age, Teen Drama, Comedy, Drama, Sport",7.7,26000,91.0,1979.0,16424918.0,2300000.0,United States,14.648420115681892,10.165890277802454,16.61431019081594,3
"Basketball, Comedy, Drama, Sport",6.8,31000,50.0,2023.0,22069964.0,26000000.0,United States,17.073607134447293,10.34177474101152,16.909728192368497,3
"Car Action, Motorsport, Road Trip, Slapstick, Action, Comedy, Sport",6.2,42000,28.0,1981.0,72179579.0,18000000.0,"Hong Kong, United States",16.705882371415992,10.645448706505872,18.09466773837562,6
"Docudrama, Biography, Drama, Sport",6.6,11000,45.0,2023.0,6031202.0,32000000.0,United States,17.281246492014,9.305741456739435,15.612457051292955,2
"Boxing, Action, Drama, Sci-Fi, Sport",7.1,369000,56.0,2011.0,299268508.0,110000000.0,"United States, India",18.5159909328476,12.818554633046093,19.516851751784547,8
"Football, Prison Drama, Comedy, Crime, Sport",6.4,202000,48.0,2005.0,191466556.0,82000000.0,United States,18.22222981742365,12.216027926866138,19.07022371425843,7
"Buddy Comedy, Slapstick, Comedy, Sport",6.3,181000,64.0,2007.0,145710347.0,61000000.0,United States,17.926384438531027,12.10625783509458,18.797131291292725,7
"Boxing, Action, Drama, Sport",7.1,161000,66.0,2018.0,214215889.0,50000000.0,United States,17.72753358339242,11.989165855127435,19.182494896233035,8
"Romantic Comedy, Comedy, Drama, Romance, Sport",6.4,55000,60.0,1996.0,53854588.0,45000000.0,United States,17.622173069956816,10.915106645867503,17.801798176134508,5
"Comedy, Drama, Family, Sport",6.1,44000,64.81290322580645,1994.0,45610410.0,26000000.0,United States,17.073607134447293,10.691967639914864,17.63564655982904,5
"B-Action, Boxing, Martial Arts, Action, Sport, Thriller",6.4,63000,33.0,1989.0,14697005.0,1500000.0,United States,14.220976332738882,11.050905878263567,16.50315435753532,3
"Romantic Comedy, Teen Comedy, Teen Romance, Comedy, Romance, Sport",6.4,183000,45.0,2006.0,57194667.0,20000000.0,"United States, Canada",16.811242881518265,12.117246896289503,17.861971235221855,5
"Football, Teen Drama, Comedy, Drama, Romance, Sport",6.5,51000,50.0,1999.0,54294169.0,16000000.0,United States,16.588099342704055,10.839600519357369,17.809927412657466,5
"Boxing, Drama, Sport",7.1,236000,63.0,2006.0,155929020.0,24000000.0,United States,16.993564429978885,12.371591321286905,18.864911468083076,7
"Basketball, Computer Animation, Hand-Drawn Animation, High-Concept Comedy, Slapstick, Space Sci-Fi, Adventure, Animation, Comedy, Family",4.5,83000,36.0,2021.0,163692228.0,150000000.0,"United States, United Kingdom, Singapore, Canada, Australia",18.826145858727198,11.326607934898927,18.913498570231074,7
"Baseball, Romantic Comedy, Comedy, Drama, Romance, Sport",6.2,49000,56.0,2005.0,50605163.0,30000000.0,"United States, Germany",17.216707972959764,10.799595985047786,17.73956418438637,5
"Parody, Slapstick, Comedy, Sport",6.7,275000,55.0,2004.0,168423227.0,20000000.0,"Germany, United States",16.811242881518265,12.524530013005734,18.941990583752236,7
"Extreme Sport, Drama, Sport",6.7,7400,24.0,1986.0,2015882.0,26000000.0,United States,17.073607134447293,8.909370405197466,14.516567870774974,1
"Basketball, Drama, Sport",6.3,16000,54.0,1994.0,23070663.0,26000000.0,United States,17.073607134447293,9.680406499268875,16.954072411703667,3
"Action, Comedy, Drama, Family, Sport",5.5,29000,64.81290322580645,1996.0,22955097.0,26000000.0,United States,17.073607134447293,10.275085591132715,16.94905060487874,3
"Baseball, Comedy, Sport",7.2,79000,62.0,1989.0,49797148.0,11000000.0,United States,16.213405921671733,11.277215789596893,17.72346829136011,5
"Football, Drama, Family, Sport",5.8,1200,64.81290322580645,2013.0,35271.0,2500000.0,United States,14.731801689838349,7.0909098220799835,10.470844727037774,0
"Romantic Comedy, Comedy, Drama, Romance, Sport",5.1,17000,21.0,2001.0,19772447.0,34000000.0,United States,17.341871111992198,9.741027444837728,16.799800011456966,3
"Action, Drama, Romance, Sport",5.5,4200,64.81290322580645,2023.0,143705.0,26000000.0,"United States, Germany",17.073607134447293,8.343077871169383,11.8755248248489,0
"Drama, Sport",7.0,96000,77.0,1986.0,52293982.0,14500000.0,United States,16.489659276356317,11.472113887062386,17.772391874615497,5
"Desert Adventure, Period Drama, Western Epic, Action, Adventure, Biography, Drama, Sport, Western",6.7,87000,54.0,2004.0,108040622.0,100000000.0,"United States, Morocco",18.420680753952364,11.373674891823535,18.498017853254886,6
"Computer Animation, Adventure, Animation, Comedy, Family, Fantasy, Sport",5.7,50000,39.0,2013.0,240171783.0,50000000.0,"United States, India",17.72753358339242,10.819798284210286,19.29686499193414,8
"Boxing, Drama, Sport",6.8,218000,57.0,1982.0,125052898.0,17000000.0,United States,16.648723960844016,12.292254928916668,18.644247397746096,7
"Slapstick, Water Sport, Action, Adventure, Comedy, Family, Sport",5.1,9200,64.81290322580645,1993.0,4916135.0,26000000.0,United States,17.073607134447293,9.127067452782361,15.408033414053504,2
"Comedy, Drama, Romance, Sport",7.6,41000,43.0,2019.0,33766787.0,18000000.0,United States,16.705882371415992,10.62135173563291,17.334988273831613,4
"Buddy Comedy, Motorsport, Satire, Comedy, Sport",6.6,206000,66.0,2006.0,163362800.0,72500000.0,United States,18.099097133618006,12.235636302128867,18.91148405841385,7
"Docudrama, Biography, Drama, Sport",6.7,108000,65.0,2001.0,87812729.0,107000000.0,United States,18.488339401771974,11.58989576532275,18.290717036705992,6
"Boxing, Drama, Sport",8.1,655000,70.0,1976.0,117253345.0,960000.0,United States,13.774689605110144,13.39239204133378,18.579847502196916,7
"Slapstick, Comedy, Sport",6.7,96000,43.0,2007.0,14354608.0,26000000.0,United States,17.073607134447293,11.472113887062386,16.47958163327014,3
"Coming-of-Age, Teen Drama, Teen Romance, Drama, Romance, Sport",6.7,11000,55.0,1985.0,12993175.0,26000000.0,United States,17.073607134447293,9.305741456739435,16.379934854528535,2
"Coming-of-Age, Extreme Sport, Football, Water Sport, Drama, Romance, Sport",5.7,34000,61.0,2002.0,51843679.0,25000000.0,"United States, Germany",17.034386422832473,10.434145214930487,17.76374359514311,5
"Body Swap Comedy, Football, High-Concept Comedy, Supernatural Fantasy, Comedy, Fantasy, Romance, Sport",6.9,24000,72.0,1978.0,81640278.0,6000000.0,United States,15.607270193858982,10.085850775128717,18.21783331334251,6
"Football, Biography, Family, Sport",7.3,9200,35.0,2023.0,2000620.0,9000000.0,United States,16.012735246411598,9.127067452782361,14.508968190329071,1
"Car Action, Motorsport, Action, Adventure, Drama, Sport",7.1,118000,48.0,2023.0,122076738.0,60000000.0,"Japan, United States",17.909855136853043,11.678448377988165,18.620160413151513,7
"Boxing, Political Drama, Drama, Sport",6.9,234000,40.0,1985.0,300473716.0,30000000.0,United States,17.216707972959764,12.36308066783498,19.52087084388803,8
"Baseball, Family, Sport",5.8,1200,43.0,2024.0,1398975.0,26000000.0,United States,17.073607134447293,7.0909098220799835,14.151251098389674,1
"Comedy, Romance, Sport",5.1,4200,39.0,1984.0,20307325.0,26000000.0,United States,17.073607134447293,8.343077871169383,16.82649226560758,3
"Basketball, Docudrama, Period Drama, Drama, Sport",7.4,182000,73.0,2023.0,90060106.0,90000000.0,United States,18.31532023940565,12.111767460549332,18.315987860933816,6
"Period Drama, Drama, Sport",6.7,61000,47.0,2000.0,39459427.0,80000000.0,"United States, United Kingdom",18.197537205138154,11.0186455364637,17.49078356276184,4
"Crime, Drama, Sport, War",7.4,166000,55.0,2005.0,3814717.0,26000000.0,"United Kingdom, United States",17.073607134447293,12.019749091416921,15.154377301226761,1
"Quirky Comedy, Slapstick, Comedy, Family, Sport",5.9,97000,52.0,2006.0,99255460.0,35000000.0,"United States, Germany",17.370858648025116,11.48247656671073,18.413207498687907,6
"Martial Arts, Soccer, Action, Comedy, Fantasy, Sport",7.3,92000,68.0,2001.0,42776760.0,10000000.0,"Hong Kong, China",16.118095750958314,11.429554725537322,17.571505545802186,4
"Extreme Sport, Adventure, Comedy, Sport",6.3,8000,28.0,1993.0,2850263.0,2600000.0,United States,14.77102238760702,8.987321812850125,14.86292217953374,1
"Dark Comedy, Drama, Sport",6.9,128000,52.0,1999.0,100230832.0,55000000.0,United States,17.822843761378564,11.759793355371237,18.42298641385148,6
"True Crime, Crime, Drama, Sport",6.2,51000,50.0,2005.0,30526509.0,35000000.0,United States,17.370858648025116,10.839600519357369,17.234106044387026,4
"Mountain Adventure, Survival, Action, Adventure, Drama, Sport, Thriller",6.0,67000,48.0,2000.0,215663859.0,75000000.0,"Germany, United States",18.132998684833918,11.112462823634855,19.189231549802027,8
"Psychological Drama, Tragedy, Drama, Sport",7.9,325000,80.0,2009.0,44734660.0,6000000.0,"United States, France",15.607270193858982,12.691583538230217,17.61625917297603,5
"Action, Drama, Family, Romance, Sport",4.6,35000,36.0,1994.0,15876353.0,12000000.0,United States,16.300417291085605,10.463131911491967,16.580341390444513,3
"Romantic Comedy, Comedy, Drama, Romance, Sport",6.9,24000,53.0,1992.0,25105517.0,26000000.0,United States,17.073607134447293,10.085850775128717,17.038598220578052,3
"Baseball, Comedy, Drama, Sport",6.4,35000,48.0,2001.0,44102389.0,32000000.0,"United States, Germany",17.281246492014,10.463131911491967,17.602024533959916,4
"Adventure, Comedy, Sport",5.9,14000,30.0,2003.0,5141166.0,6000000.0,United States,15.607270193858982,9.546884034617925,15.452790654462587,2
"Boxing, Tragedy, Drama, Sport",8.1,743000,86.0,2005.0,216763646.0,30000000.0,United States,17.216707972959764,13.51845266959401,19.194318133580623,8
"Coming-of-Age, Soccer, Comedy, Drama, Romance, Sport",6.7,119000,66.0,2003.0,76585951.0,26000000.0,"United Kingdom, Germany, United States",17.073607134447293,11.686887175419702,18.153924223636164,6
"Martial Arts, Action, Drama, Sport",6.4,16000,26.0,1989.0,1700000.0,5000000.0,United States,15.424948670398354,9.680406499268875,14.346139397261565,1
"Basketball, Teen Fantasy, Comedy, Family, Fantasy, Sport",5.4,23000,47.0,2002.0,62274780.0,30000000.0,United States,17.216707972959764,10.043292972227004,17.947067102446358,5
"Baseball, Drama, Sport",7.4,54000,61.0,1984.0,47951979.0,28000000.0,United States,17.147715103853763,10.896757843893464,17.685710651454745,5
"Action, Biography, Drama, Sport",8.3,223000,64.81290322580645,2016.0,303726694.0,26000000.0,"India, United States",17.073607134447293,12.314931534737134,19.53163882539574,8
"Basketball, Biography, Drama, Sport",7.2,50000,58.0,2006.0,42938449.0,26000000.0,United States,17.073607134447293,10.819798284210286,17.575278252884033,4
"Extreme Sport, Adventure, Drama, Sport",7.0,33000,54.0,2024.0,40856831.0,26000000.0,"United States, Canada",17.073607134447293,10.404293143019792,17.52558461130826,4
"Baseball, Drama, Romance, Sport",6.8,70000,58.0,2012.0,48963137.0,30000000.0,United States,17.216707972959764,11.156264806643742,17.706578287251723,5
"Comedy, Sport",5.4,16000,23.0,2000.0,12452362.0,24000000.0,United States,16.993564429978885,9.680406499268875,16.33742096206219,2
"Biography, Drama, Sport",7.4,43000,89.0,1993.0,7266383.0,12000000.0,United States,16.300417291085605,10.668978650219241,15.79876933925205,2
"Computer Animation, Motorsport, Adventure, Animation, Comedy, Family, Sport",6.4,117000,58.0,2013.0,282570682.0,135000000.0,"United States, India",18.72078534381011,11.669937760751914,19.459439282564375,8
"Farce, Slapstick, Comedy, Sport",7.2,131000,48.0,1980.0,39918650.0,6000000.0,United States,15.607270193858982,11.782960235741939,17.502354216251383,4
"Boxing, Biography, Drama, Sport",6.8,32000,62.0,2016.0,6698679.0,6000000.0,United States,15.607270193858982,10.373522431293592,15.717421050025832,2
"Coming-of-Age, Teen Drama, Comedy, Drama, Sport",6.4,31000,53.0,2006.0,31976848.0,26000000.0,"Germany, United States",17.073607134447293,10.34177474101152,17.28052273018419,4
"Satire, Comedy, Drama, Sport",7.2,43000,61.0,1977.0,28000000.0,6000000.0,United States,15.607270193858982,10.668978650219241,17.147715103853763,4
"Drama, Sport",7.9,89000,90.0,1961.0,8072.0,2125000.0,United States,14.56928283092878,11.39640288460621,8.996280439395015,0
"Football, Comedy, Family, Sport",6.5,32000,64.81290322580645,1994.0,19306362.0,20000000.0,United States,16.811242881518265,10.373522431293592,16.775945288658768,3
"Animal Adventure, Basketball, High-Concept Comedy, Slapstick, Comedy, Drama, Family, Sport",5.3,20000,64.81290322580645,1997.0,23144499.0,3000000.0,"Canada, United States, Singapore, Cambodia, Bangladesh, Aruba, United Kingdom",14.914123179965662,9.90353755128617,16.95726772927616,3
"Basketball, Coming-of-Age, Teen Drama, Drama, Sport",6.9,53000,64.0,1998.0,21567853.0,25000000.0,United States,17.034386422832473,10.87806606028079,16.886714523383425,3
"Boxing, Drama, Sport",7.0,433,64.0,2024.0,77846.0,26000000.0,United States,17.073607134447293,6.073044534100405,11.262500640874155,0
"Baseball, Comedy, Family, Fantasy, Sport",6.1,32000,53.0,1993.0,56500758.0,10000000.0,United States,16.118095750958314,10.373522431293592,17.849764629654757,5
"Slapstick, Comedy, Sport",6.3,19000,22.0,2001.0,14782676.0,24000000.0,"United States, Canada",16.993564429978885,9.852246888342531,16.508966580222893,3
"Baseball, Farce, Satire, Slapstick, Comedy, Drama, Family, Sport",7.3,26000,84.0,1976.0,32211330.0,26000000.0,United States,17.073607134447293,10.165890277802454,17.287828843024258,4
"Martial Arts, Action, Comedy, Sport",6.4,97000,40.0,2012.0,73100172.0,42000000.0,United States,17.553180200057167,11.48247656671073,18.107341291338273,6
"Docudrama, Football, Drama, Sport",7.1,66000,53.0,2006.0,43545364.0,65000000.0,United States,17.989897843244528,11.097425172408931,17.589313826207274,4
"Football, Biography, Drama, Romance, Sport",7.1,26000,53.0,2021.0,26514814.0,26000000.0,United States,17.073607134447293,10.165890277802454,17.0932141913463,4
"Docudrama, Football, Period Drama, Biography, Drama, Sport",6.9,45000,38.0,2003.0,53293628.0,35000000.0,United States,17.370858648025116,10.714439990727769,17.79132735103483,5
"Boxing, Action, Drama, Sport",7.6,320000,82.0,2015.0,174178883.0,35000000.0,United States,17.370858648025116,12.676079399771027,18.97559339804334,7
"Boxing, Drama, Sport",7.3,239000,61.0,1979.0,85187855.0,7000000.0,United States,15.76142084987672,12.384223015005313,18.260369446429166,6
"Dark Comedy, Action, Drama, Sport, Thriller, War",6.2,25000,53.0,2016.0,30930984.0,40000000.0,"United Kingdom, China, United States, Taiwan",17.50439003707821,10.12667110305036,17.24726899025828,4
"Dark Comedy, Comedy, Drama, Sport",6.8,92000,64.0,2012.0,6985158.0,12000000.0,"United States, Canada",16.300417291085605,11.429554725537322,15.759298313477833,2
"Dark Comedy, Comedy, Sport",6.9,93000,43.0,1996.0,25023434.0,27000000.0,United States,17.11134746100564,11.440365524765756,17.03532334374747,3
"Docudrama, Water Sport, Biography, Drama, Sport",7.1,43000,63.0,2023.0,16056.0,26000000.0,United States,17.073607134447293,10.668978650219241,9.683900170549684,0
"Docudrama, Biography, Drama, Sport",7.1,43000,56.0,2016.0,25070261.0,35000000.0,"Canada, Germany, France, United Kingdom, United States",17.370858648025116,10.668978650219241,17.0371929208178,3
"Dark Comedy, Slapstick, Comedy, Sport",5.5,56000,25.0,2006.0,64962629.0,33000000.0,United States,17.312018149733785,10.933124826700707,17.989322739451346,5
"Motorsport, Slapstick, Teen Adventure, Adventure, Comedy, Family, Fantasy, Romance, Sport",4.9,52000,47.0,2005.0,144146816.0,50000000.0,United States,17.72753358339242,10.859018228147887,18.78634290063944,7
"Crime, Drama, Sport",6.7,34000,64.81290322580645,2004.0,1228003.0,26000000.0,"United States, United Kingdom",17.073607134447293,10.434145214930487,14.02090064501291,1
"Boxing, Drama, Sport",5.4,155000,55.0,1990.0,119946358.0,42000000.0,United States,17.553180200057167,11.951186847493476,18.602555192474977,7
"Biography, Drama, Sport",6.7,7700,48.0,2023.0,7697028.0,26000000.0,United States,17.073607134447293,8.94910546953925,15.856344968211058,2
"Drama, Romance, Sport",6.0,21000,62.0,1983.0,17233166.0,5600000.0,United States,15.53827733427679,9.952325334619427,16.662346398926445,3
"Basketball, Feel-Good Romance, Drama, Romance, Sport",7.2,25000,72.0,2000.0,27743596.0,20000000.0,United States,16.811242881518265,10.12667110305036,17.138515632793702,4
"B-Action, Dark Comedy, Action, Crime, Drama, Sport",6.2,41000,41.0,1991.0,24271196.0,6000000.0,United States,15.607270193858982,10.62135173563291,17.004800896634915,3
